outflow,time,size,area,rho
2,9,9,5,0.75
0,0,0,1,0.875
2,1,1,1,0.75
1,12,15,8,0.75
0,1,1,3,0.875
2,7,8,7,0.75
1,14,14,5,0.75
1,2,2,2,0.75
2,5,8,6,0.625
2,13,13,4,0.5
0,1,1,3,0.625
0,1,1,3,0.75
1,20,28,8,0.75
0,0,0,1,0.875
2,8,14,7,0.75
2,7,8,4,0.625
2,11,15,5,0.5
0,7,7,5,0.625
1,1,1,2,0.625
0,0,0,1,0.75
1,7,10,5,0.75
1,12,13,8,0.75
0,0,0,1,0.875
2,13,13,6,0.75
0,0,0,1,0.875
1,11,11,8,0.875
2,12,12,6,0.75
0,0,0,1,0.875
1,10,12,5,0.875
3,31,34,8,0.625
0,1,1,3,0.75
0,0,0,1,0.875
1,4,4,2,0.875
1,16,22,7,0.875
2,1,1,1,0.75
0,9,9,7,0.875
0,0,0,1,1.0
2,7,7,4,0.875
3,13,16,8,0.625
1,8,8,4,0.625
0,7,7,5,0.75
1,3,3,2,0.75
0,8,8,6,0.875
2,9,10,7,0.75
0,0,0,1,0.875
1,11,11,6,0.875
2,1,1,1,0.75
1,9,10,5,0.75
0,5,6,4,0.875
0,10,14,7,1.0
3,8,13,5,0.75
3,15,17,6,0.5
0,0,0,1,0.625
0,0,0,1,0.75
2,3,3,4,0.625
2,5,5,5,0.5
0,0,0,1,0.625
0,2,2,3,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,1,1,1,0.875
1,15,32,8,0.875
2,2,2,2,0.75
0,0,0,1,0.875
1,1,1,2,0.875
3,14,20,8,0.625
2,2,2,2,0.5
0,0,0,1,0.625
0,8,10,7,0.75
0,2,2,3,0.875
1,5,5,4,0.875
3,27,37,8,0.625
1,2,2,2,0.625
1,1,1,2,0.625
0,0,0,1,0.75
1,5,6,5,0.75
0,2,2,3,0.875
1,17,24,7,0.875
1,19,19,7,0.875
3,9,9,4,0.625
0,0,0,1,0.75
2,21,22,8,0.625
0,0,0,1,0.75
0,2,2,3,0.875
2,7,10,4,0.75
0,1,1,3,0.875
0,0,0,1,1.0
3,11,15,7,0.75
0,0,0,1,0.875
3,8,11,5,0.625
0,0,0,1,0.75
2,27,34,7,0.625
0,5,5,5,0.75
1,5,5,6,0.75
2,1,1,1,0.625
1,4,4,3,0.625
0,0,0,1,0.75
1,2,2,2,0.75
2,6,9,6,0.625
0,0,0,1,0.75
2,2,2,3,0.625
0,0,0,1,0.75
0,4,6,5,0.875
2,4,4,3,0.75
0,5,6,5,0.875
0,0,0,1,1.0
2,27,47,7,0.875
3,44,52,8,0.625
0,0,0,1,0.75
2,7,7,6,0.625
0,3,4,5,0.75
0,0,0,1,0.875
2,2,2,2,0.75
0,0,0,1,0.875
0,13,16,6,1.0
3,8,10,8,0.75
0,7,7,5,0.875
1,4,4,4,0.875
1,6,6,5,0.875
1,5,6,3,0.875
1,5,8,7,0.875
0,3,4,4,1.0
3,26,32,8,0.75
1,2,2,2,0.75
0,18,18,6,0.875
2,1,1,1,0.75
1,7,7,5,0.75
2,25,33,7,0.625
1,16,24,7,0.625
0,2,2,3,0.75
0,0,0,1,0.875
2,7,7,5,0.75
1,1,1,2,0.75
2,12,12,6,0.625
1,7,10,5,0.625
0,0,0,1,0.75
2,3,3,3,0.625
2,3,3,3,0.5
0,6,6,5,0.625
0,0,0,1,0.75
0,1,1,3,0.875
1,1,1,2,0.875
2,9,12,6,0.75
1,9,9,4,0.75
1,4,4,5,0.75
2,1,1,1,0.625
0,8,10,6,0.75
1,5,8,6,0.75
1,7,7,6,0.75
1,8,8,5,0.75
2,5,5,3,0.625
2,2,2,2,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,7,7,7,0.875
2,11,11,7,0.75
0,5,5,7,0.875
2,5,5,3,0.75
1,5,5,4,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,1,1,1,0.875
2,24,29,8,0.75
0,0,0,1,0.875
1,5,5,3,0.875
2,8,13,8,0.75
1,3,3,4,0.75
1,11,13,8,0.75
0,0,0,1,0.875
0,6,6,4,1.0
3,37,39,6,0.75
0,0,0,1,0.875
1,5,5,2,0.875
3,26,34,8,0.625
1,6,9,8,0.625
0,3,4,4,0.75
1,13,18,5,0.75
0,6,6,3,0.875
2,10,12,6,0.75
0,0,0,1,0.875
0,5,6,5,1.0
2,10,12,8,0.875
2,2,2,3,0.75
2,17,27,6,0.625
1,6,10,5,0.625
0,2,2,3,0.75
0,0,0,1,0.875
1,12,14,7,0.875
5,29,32,6,0.375
0,0,0,1,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,1,1,3,0.875
2,22,32,6,0.75
1,18,18,7,0.75
0,0,0,1,0.875
2,1,1,1,0.75
0,0,0,1,0.875
1,2,2,3,0.875
3,23,30,8,0.625
2,6,6,4,0.5
0,2,2,4,0.625
0,0,0,1,0.75
0,1,1,3,0.875
1,4,6,3,0.875
1,4,4,5,0.875
3,7,7,4,0.625
0,0,0,1,0.75
2,12,12,5,0.625
0,0,0,1,0.75
3,12,20,8,0.5
0,2,2,4,0.625
1,8,10,4,0.625
0,4,4,5,0.75
0,12,18,7,0.875
2,7,7,3,0.75
0,0,0,1,0.875
0,0,0,1,1.0
3,12,14,8,0.75
2,5,7,5,0.625
0,2,2,3,0.75
0,0,0,1,0.875
0,2,2,3,1.0
3,23,33,8,0.75
3,20,27,8,0.5
0,0,0,1,0.625
2,10,11,6,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,4,4,4,0.875
1,13,16,6,0.875
2,23,27,7,0.75
0,3,4,4,0.875
4,18,27,7,0.5
0,0,0,1,0.625
0,20,22,7,0.75
0,10,13,7,0.875
0,0,0,1,1.0
1,3,4,3,1.0
3,15,15,6,0.75
1,7,9,8,0.75
2,9,12,5,0.625
1,1,1,2,0.625
1,3,3,3,0.625
2,11,11,8,0.5
2,5,5,2,0.375
0,0,0,1,0.5
1,6,6,2,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,5,6,6,0.75
0,2,2,3,0.875
2,1,1,1,0.75
0,0,0,1,0.875
3,6,13,8,0.625
0,6,6,6,0.75
0,2,2,4,0.875
1,6,10,6,0.875
2,5,5,3,0.75
1,14,14,8,0.75
0,3,4,6,0.875
0,12,16,6,1.0
2,1,1,1,0.875
0,0,0,1,1.0
3,10,14,8,0.75
1,10,10,8,0.75
3,12,14,7,0.5
0,2,2,3,0.625
0,0,0,1,0.75
0,2,2,3,0.875
2,17,24,7,0.75
1,1,1,2,0.75
0,6,6,4,0.875
0,2,2,3,1.0
2,13,15,4,0.875
0,0,0,1,1.0
3,15,16,8,0.75
0,0,0,1,0.875
2,6,6,5,0.75
1,11,11,7,0.75
2,5,5,3,0.625
1,3,3,4,0.625
1,2,2,3,0.625
0,0,0,1,0.75
1,6,10,8,0.75
1,10,10,5,0.75
0,0,0,1,0.875
2,4,5,6,0.75
1,15,20,6,0.75
0,0,0,1,0.875
1,2,2,3,0.875
2,14,18,8,0.75
2,9,9,3,0.625
0,10,10,5,0.75
1,2,2,2,0.75
0,0,0,1,0.875
2,1,1,1,0.75
2,14,18,7,0.625
2,12,17,7,0.5
0,3,4,6,0.625
2,2,2,2,0.5
0,0,0,1,0.625
2,18,18,7,0.5
1,6,6,4,0.5
0,3,3,5,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,15,19,7,0.875
0,0,0,1,1.0
3,12,14,8,0.75
0,0,0,1,0.875
0,2,2,3,1.0
4,27,40,8,0.625
2,3,5,4,0.5
0,1,1,3,0.625
0,2,2,3,0.75
0,0,0,1,0.875
2,8,9,8,0.75
1,1,1,2,0.75
0,0,0,1,0.875
2,5,5,3,0.75
2,42,61,8,0.625
0,2,2,3,0.75
2,2,2,2,0.625
2,18,19,6,0.5
0,2,2,3,0.625
0,1,1,3,0.75
2,1,1,1,0.625
0,0,0,1,0.75
0,9,12,6,0.875
2,1,1,1,0.75
1,10,14,6,0.75
0,7,10,5,0.875
1,9,14,6,0.875
0,2,2,3,1.0
3,21,27,8,0.75
0,0,0,1,0.875
2,5,5,3,0.75
1,9,9,6,0.75
0,6,8,6,0.875
2,3,3,2,0.75
0,0,0,1,0.875
1,2,2,2,0.875
0,4,4,4,1.0
4,13,16,8,0.625
1,2,2,2,0.625
0,0,0,1,0.75
2,5,5,3,0.625
0,2,2,4,0.75
1,1,1,2,0.75
1,25,27,8,0.75
1,7,12,7,0.75
3,12,12,8,0.5
0,2,2,3,0.625
0,3,3,4,0.75
0,0,0,1,0.875
2,9,9,4,0.75
0,0,0,1,0.875
2,9,9,4,0.75
0,0,0,1,0.875
4,11,13,7,0.5
0,0,0,1,0.625
1,4,4,5,0.625
1,2,2,2,0.625
0,24,24,8,0.75
0,0,0,1,0.875
2,1,1,1,0.75
2,11,11,7,0.625
0,0,0,1,0.75
2,7,8,8,0.625
2,13,13,6,0.5
0,0,0,1,0.625
0,2,2,4,0.75
0,0,0,1,0.875
2,1,1,1,0.75
2,24,26,8,0.625
0,0,0,1,0.75
3,13,16,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
2,1,1,1,0.625
0,4,4,4,0.75
2,2,2,2,0.625
2,2,2,2,0.5
0,1,1,3,0.625
1,1,1,2,0.625
0,2,2,3,0.75
2,10,14,7,0.625
0,0,0,1,0.75
0,11,11,5,0.875
3,10,10,8,0.625
1,14,18,7,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,18,20,5,0.875
2,9,14,5,0.75
2,19,19,6,0.625
0,0,0,1,0.75
1,2,2,2,0.75
1,18,22,7,0.75
1,7,9,7,0.75
3,9,12,7,0.5
0,0,0,1,0.625
0,1,1,3,0.75
0,0,0,1,0.875
3,27,35,8,0.625
1,2,2,2,0.625
0,0,0,1,0.75
1,8,10,7,0.75
3,8,8,8,0.5
0,0,0,1,0.625
1,9,11,7,0.625
0,13,13,7,0.75
0,0,0,1,0.875
2,3,4,3,0.75
0,6,8,5,0.875
2,1,1,1,0.75
0,0,0,1,0.875
1,9,13,8,0.875
2,10,14,8,0.75
2,2,2,2,0.625
2,10,10,5,0.5
0,4,4,5,0.625
0,2,2,3,0.75
0,0,0,1,0.875
2,23,34,7,0.75
0,4,4,4,0.875
0,0,0,1,1.0
4,11,13,8,0.625
0,0,0,1,0.75
2,32,36,7,0.625
2,4,4,3,0.5
1,4,4,3,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,1,1,1,0.75
2,7,7,3,0.625
1,6,8,7,0.625
2,16,19,6,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,9,9,3,0.75
1,7,7,4,0.75
0,0,0,1,0.875
1,2,2,2,0.875
3,23,28,8,0.625
0,0,0,1,0.75
2,7,7,7,0.625
0,0,0,1,0.75
0,2,2,4,0.875
1,9,14,7,0.875
3,12,14,8,0.625
1,12,12,5,0.625
2,13,14,5,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,2,2,2,0.75
0,0,0,1,0.875
1,6,6,4,0.875
2,9,14,8,0.75
1,8,8,5,0.75
1,1,1,2,0.75
1,23,26,8,0.75
0,0,0,1,0.875
0,2,2,3,1.0
1,2,2,2,1.0
1,2,2,2,1.0
2,9,15,5,0.875
1,18,18,6,0.875
3,22,30,6,0.625
1,3,3,3,0.625
0,0,0,1,0.75
0,0,0,1,0.875
0,0,0,1,1.0
3,4,5,3,0.75
0,1,1,3,0.875
1,1,1,2,0.875
1,35,52,8,0.875
2,13,13,6,0.75
1,14,18,7,0.75
1,3,5,6,0.75
1,17,23,8,0.75
0,0,0,1,0.875
2,5,6,4,0.75
0,0,0,1,0.875
1,2,2,2,0.875
5,20,27,8,0.375
0,7,7,5,0.5
0,0,0,1,0.625
1,4,4,5,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,24,26,8,0.75
0,0,0,1,0.875
3,31,36,8,0.625
0,5,5,4,0.75
0,0,0,1,0.875
0,3,4,4,1.0
3,16,23,8,0.75
0,9,9,6,0.875
0,0,0,1,1.0
3,15,17,6,0.75
1,20,25,8,0.75
0,0,0,1,0.875
1,2,2,3,0.875
3,15,15,5,0.625
0,0,0,1,0.75
3,14,18,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,8,13,8,0.75
0,3,5,7,0.875
2,5,5,3,0.75
0,8,8,6,0.875
1,2,2,2,0.875
2,16,19,8,0.75
1,10,12,7,0.75
1,13,13,8,0.75
0,0,0,1,0.875
1,6,6,5,0.875
3,8,10,5,0.625
0,0,0,1,0.75
1,4,4,5,0.75
0,0,0,1,0.875
2,17,32,8,0.75
0,2,2,4,0.875
0,0,0,1,1.0
3,18,24,8,0.75
2,3,3,3,0.625
1,8,13,6,0.625
0,14,14,8,0.75
2,10,13,4,0.625
0,1,1,3,0.75
0,0,0,1,0.875
2,2,2,3,0.75
1,10,10,8,0.75
0,1,1,3,0.875
3,7,7,3,0.625
0,7,7,5,0.75
0,5,6,5,0.875
2,9,9,4,0.75
1,4,4,3,0.75
0,3,3,5,0.875
1,15,15,5,0.875
3,8,11,8,0.625
0,2,2,3,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,1,1,1,0.875
1,12,21,8,0.875
1,11,14,8,0.875
2,13,21,8,0.75
2,10,13,5,0.625
0,2,2,4,0.75
0,0,0,1,0.875
0,5,8,6,1.0
3,3,3,2,0.75
2,3,5,4,0.625
0,0,0,1,0.75
1,6,10,7,0.75
2,9,13,5,0.625
0,0,0,1,0.75
0,3,3,3,0.875
0,2,2,3,1.0
3,12,15,8,0.75
1,3,4,3,0.75
2,13,23,8,0.625
0,1,1,3,0.75
2,6,7,6,0.625
0,19,23,8,0.75
1,10,10,6,0.75
0,0,0,1,0.875
1,9,10,6,0.875
1,4,6,3,0.875
0,0,0,1,1.0
3,25,28,8,0.75
2,19,26,8,0.625
0,0,0,1,0.75
1,16,18,5,0.75
0,0,0,1,0.875
2,14,18,8,0.75
0,0,0,1,0.875
2,1,1,1,0.75
0,0,0,1,0.875
1,56,60,6,0.875
1,6,6,5,0.875
1,5,6,4,0.875
0,3,4,4,1.0
3,5,5,3,0.75
0,5,6,4,0.875
2,5,5,3,0.75
0,12,14,8,0.875
1,11,11,6,0.875
2,14,20,8,0.75
1,2,2,2,0.75
0,0,0,1,0.875
2,7,7,4,0.75
2,1,1,1,0.625
3,7,7,3,0.375
0,0,0,1,0.5
0,0,0,1,0.625
1,4,7,6,0.625
0,0,0,1,0.75
0,6,6,6,0.875
2,5,5,2,0.75
0,8,8,7,0.875
1,3,3,3,0.875
2,8,11,6,0.75
2,1,1,1,0.625
0,8,8,8,0.75
0,0,0,1,0.875
1,17,22,8,0.875
1,9,10,7,0.875
2,10,14,7,0.75
2,5,8,8,0.625
0,0,0,1,0.75
2,20,22,6,0.625
0,1,1,3,0.75
1,4,4,3,0.75
1,2,2,3,0.75
1,8,10,7,0.75
4,11,14,8,0.375
1,4,4,2,0.375
0,0,0,1,0.5
2,3,3,2,0.375
0,0,0,1,0.5
0,0,0,1,0.625
0,5,5,6,0.75
0,0,0,1,0.875
3,20,25,5,0.625
0,3,3,5,0.75
0,0,0,1,0.875
2,4,4,3,0.75
2,9,15,7,0.625
0,0,0,1,0.75
1,3,3,4,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,16,28,8,0.875
1,2,2,2,0.875
1,2,2,2,0.875
1,9,10,4,0.875
3,13,14,7,0.625
2,1,1,1,0.5
0,5,5,3,0.625
0,3,3,5,0.75
1,1,1,2,0.75
0,8,12,7,0.875
2,10,13,8,0.75
0,6,10,6,0.875
2,14,16,8,0.75
2,12,15,8,0.625
1,3,3,2,0.625
0,7,7,6,0.75
0,9,10,5,0.875
0,0,0,1,1.0
2,14,14,8,0.875
1,4,4,3,0.875
0,0,0,1,1.0
2,9,9,4,0.875
2,10,13,6,0.75
0,0,0,1,0.875
1,12,12,7,0.875
1,7,7,8,0.875
0,6,8,5,1.0
3,8,12,8,0.75
1,12,14,6,0.75
1,11,12,7,0.75
1,19,25,8,0.75
0,2,2,3,0.875
0,0,0,1,1.0
4,10,20,8,0.625
3,3,3,2,0.375
0,0,0,1,0.5
2,3,3,2,0.375
0,0,0,1,0.5
0,0,0,1,0.625
2,6,7,4,0.5
1,2,2,2,0.5
0,2,2,4,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,5,5,3,0.75
1,11,11,8,0.75
0,3,4,5,0.875
2,9,9,3,0.75
0,0,0,1,0.875
2,21,23,7,0.75
0,0,0,1,0.875
3,16,16,6,0.625
2,4,4,4,0.5
0,0,0,1,0.625
2,5,6,4,0.5
0,0,0,1,0.625
1,7,7,7,0.625
0,3,4,4,0.75
0,0,0,1,0.875
2,9,9,4,0.75
2,17,17,7,0.625
0,0,0,1,0.75
1,9,12,8,0.75
3,3,3,2,0.5
0,6,6,4,0.625
0,0,0,1,0.75
0,0,0,1,0.875
4,21,28,8,0.5
0,2,2,3,0.625
0,9,9,4,0.75
2,7,7,3,0.625
2,3,3,4,0.5
2,5,5,6,0.375
0,0,0,1,0.5
0,6,6,5,0.625
1,7,7,5,0.625
0,0,0,1,0.75
2,4,4,5,0.625
0,13,14,8,0.75
1,3,3,4,0.75
1,10,10,5,0.75
2,5,5,2,0.625
0,7,7,5,0.75
0,0,0,1,0.875
1,1,1,2,0.875
0,0,0,1,1.0
2,7,7,3,0.875
2,3,3,2,0.75
0,0,0,1,0.875
0,0,0,1,1.0
1,4,4,2,1.0
3,9,10,8,0.75
0,2,2,3,0.875
1,11,13,6,0.875
1,2,2,2,0.875
2,6,6,4,0.75
0,4,4,4,0.875
1,16,22,8,0.875
2,3,3,3,0.75
1,1,1,2,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,5,5,3,0.875
1,16,18,5,0.875
1,14,18,7,0.875
4,17,21,8,0.5
1,2,2,2,0.5
0,0,0,1,0.625
0,7,8,4,0.75
3,4,7,6,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,11,11,8,0.75
0,0,0,1,0.875
1,5,8,5,0.875
4,17,20,8,0.5
2,9,10,7,0.375
0,0,0,1,0.5
0,0,0,1,0.625
1,1,1,2,0.625
0,0,0,1,0.75
1,2,2,3,0.75
0,2,2,3,0.875
0,16,20,7,1.0
1,7,8,5,1.0
4,12,20,8,0.625
0,7,10,8,0.75
1,1,1,2,0.75
2,3,3,4,0.625
2,1,1,1,0.5
0,0,0,1,0.625
0,3,4,6,0.75
1,10,12,5,0.75
2,1,1,1,0.625
0,12,12,7,0.75
1,2,2,2,0.75
3,5,5,3,0.5
0,0,0,1,0.625
0,0,0,1,0.75
2,13,17,6,0.625
0,0,0,1,0.75
0,5,10,7,0.875
3,29,41,8,0.625
0,14,17,8,0.75
0,0,0,1,0.875
2,4,4,3,0.75
0,0,0,1,0.875
2,10,11,8,0.75
0,2,2,3,0.875
0,2,2,3,1.0
3,19,27,8,0.75
0,0,0,1,0.875
1,5,5,5,0.875
1,8,10,4,0.875
1,1,1,2,0.875
2,14,19,8,0.75
0,0,0,1,0.875
1,15,15,5,0.875
2,12,15,4,0.75
2,11,11,8,0.625
1,1,1,2,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,6,8,5,0.75
2,20,24,8,0.625
0,2,2,3,0.75
1,1,1,2,0.75
0,6,6,6,0.875
1,21,23,6,0.875
1,13,13,8,0.875
2,6,10,8,0.75
2,7,9,5,0.625
0,3,3,4,0.75
0,0,0,1,0.875
3,6,8,8,0.625
1,3,3,2,0.625
0,0,0,1,0.75
2,14,18,5,0.625
0,5,5,6,0.75
0,0,0,1,0.875
2,3,3,2,0.75
1,7,7,4,0.75
0,3,4,4,0.875
2,5,5,3,0.75
0,0,0,1,0.875
1,9,9,7,0.875
2,41,69,8,0.75
2,12,12,6,0.625
0,4,4,6,0.75
2,3,3,2,0.625
1,3,3,3,0.625
0,0,0,1,0.75
3,16,18,8,0.5
0,1,1,3,0.625
1,3,3,3,0.625
0,0,0,1,0.75
1,24,38,8,0.75
3,3,3,2,0.5
0,3,3,5,0.625
0,0,0,1,0.75
2,2,2,3,0.625
1,1,1,2,0.625
0,5,7,8,0.75
1,2,2,3,0.75
1,5,5,3,0.75
1,11,19,7,0.75
3,6,7,4,0.5
0,0,0,1,0.625
0,1,1,3,0.75
1,1,1,2,0.75
0,0,0,1,0.875
2,2,2,2,0.75
0,0,0,1,0.875
2,9,11,6,0.75
2,5,5,3,0.625
0,1,1,3,0.75
1,6,9,7,0.75
0,17,21,8,0.875
1,5,6,3,0.875
2,14,16,8,0.75
0,0,0,1,0.875
3,35,48,8,0.625
0,4,4,6,0.75
0,2,2,4,0.875
2,1,1,1,0.75
0,0,0,1,0.875
2,2,2,2,0.75
0,9,16,7,0.875
1,20,22,8,0.875
1,10,10,6,0.875
3,11,13,4,0.625
2,4,6,6,0.5
0,0,0,1,0.625
0,1,1,3,0.75
0,0,0,1,0.875
1,6,6,3,0.875
2,6,6,3,0.75
0,16,18,6,0.875
0,0,0,1,1.0
5,10,14,8,0.5
0,0,0,1,0.625
1,14,14,7,0.625
1,3,5,6,0.625
0,16,20,6,0.75
2,2,2,3,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,5,5,3,0.75
3,5,5,3,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,2,2,2,0.75
2,5,7,5,0.625
0,0,0,1,0.75
2,2,2,2,0.625
0,4,4,4,0.75
2,3,3,2,0.625
0,2,2,4,0.75
2,1,1,1,0.625
0,3,3,5,0.75
0,0,0,1,0.875
1,8,12,6,0.875
2,4,7,5,0.75
0,6,8,5,0.875
1,14,22,8,0.875
1,3,3,4,0.875
1,2,2,2,0.875
0,8,8,7,1.0
3,17,22,8,0.75
1,1,1,2,0.75
1,2,2,2,0.75
2,16,16,8,0.625
0,4,4,3,0.75
0,2,2,3,0.875
2,1,1,1,0.75
0,10,14,6,0.875
3,7,7,3,0.625
1,13,13,5,0.625
0,1,1,3,0.75
1,7,12,7,0.75
0,0,0,1,0.875
0,0,0,1,1.0
3,19,24,8,0.75
2,6,6,3,0.625
1,16,22,7,0.625
0,0,0,1,0.75
0,2,2,3,0.875
2,15,22,8,0.75
0,0,0,1,0.875
3,27,32,8,0.625
0,0,0,1,0.75
2,11,11,8,0.625
2,2,2,2,0.5
1,3,3,4,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,5,5,5,0.875
3,7,8,8,0.625
0,4,4,4,0.75
1,13,14,6,0.75
0,0,0,1,0.875
2,9,10,7,0.75
0,8,8,5,0.875
0,2,2,3,1.0
3,10,15,6,0.75
3,31,41,8,0.5
0,0,0,1,0.625
0,3,3,4,0.75
0,5,6,5,0.875
3,23,33,7,0.625
0,9,12,7,0.75
0,6,6,5,0.875
0,4,6,6,1.0
2,18,18,8,0.875
2,1,1,1,0.75
0,8,10,5,0.875
0,6,6,3,1.0
4,11,17,8,0.625
0,2,2,4,0.75
0,0,0,1,0.875
8,9,16,8,0.0
0,0,0,1,0.125
0,0,0,1,0.25
0,2,2,4,0.375
0,0,0,1,0.5
0,0,0,1,0.625
1,19,19,8,0.625
0,0,0,1,0.75
1,1,1,2,0.75
2,13,13,6,0.625
2,2,2,2,0.5
0,4,6,6,0.625
0,2,2,4,0.75
2,14,19,8,0.625
0,3,4,5,0.75
0,0,0,1,0.875
2,5,5,5,0.75
0,4,6,5,0.875
2,5,6,4,0.75
2,15,18,6,0.625
2,4,6,5,0.5
1,5,5,5,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,0,0,1,0.875
4,12,20,8,0.5
1,2,2,2,0.5
0,0,0,1,0.625
1,6,8,4,0.625
0,4,4,5,0.75
1,14,21,7,0.75
0,2,2,3,0.875
3,4,5,3,0.625
0,0,0,1,0.75
2,17,27,8,0.625
1,20,22,6,0.625
0,0,0,1,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,12,14,4,0.875
1,14,20,7,0.875
1,9,9,6,0.875
0,2,2,3,1.0
4,19,22,8,0.625
2,2,2,2,0.5
0,4,4,4,0.625
1,10,12,5,0.625
0,0,0,1,0.75
2,1,1,1,0.625
0,4,6,5,0.75
1,20,28,7,0.75
2,13,15,8,0.625
2,9,9,5,0.5
0,0,0,1,0.625
0,4,4,6,0.75
0,2,2,3,0.875
1,1,1,2,0.875
3,26,37,7,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,9,12,6,0.875
3,21,21,6,0.625
2,1,1,1,0.5
0,6,6,3,0.625
0,2,2,3,0.75
3,12,15,8,0.5
0,0,0,1,0.625
2,7,7,3,0.5
1,8,8,6,0.5
0,7,10,4,0.625
0,2,2,3,0.75
2,8,8,7,0.625
1,4,4,5,0.625
0,0,0,1,0.75
3,3,3,2,0.5
0,16,16,6,0.625
0,0,0,1,0.75
3,9,13,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,16,16,6,0.875
1,7,8,4,0.875
0,0,0,1,1.0
4,21,41,8,0.625
1,8,8,7,0.625
0,0,0,1,0.75
1,2,2,3,0.75
1,1,1,2,0.75
0,0,0,1,0.875
1,17,26,8,0.875
1,2,2,2,0.875
1,9,12,6,0.875
3,14,14,8,0.625
1,10,10,7,0.625
1,6,6,4,0.625
0,0,0,1,0.75
1,4,4,3,0.75
0,0,0,1,0.875
3,9,13,5,0.625
0,0,0,1,0.75
0,2,2,3,0.875
2,1,1,1,0.75
2,1,1,1,0.625
2,3,3,3,0.5
1,2,2,2,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,8,9,5,0.75
0,0,0,1,0.875
2,11,14,6,0.75
1,9,9,8,0.75
0,5,5,5,0.875
2,8,8,5,0.75
2,11,13,7,0.625
2,4,4,3,0.5
0,0,0,1,0.625
0,6,8,6,0.75
2,3,3,3,0.625
0,2,2,4,0.75
0,0,0,1,0.875
1,9,11,7,0.875
2,17,20,7,0.75
0,0,0,1,0.875
0,4,4,5,1.0
2,11,13,7,0.875
2,8,13,8,0.75
1,4,6,5,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,11,12,6,0.875
0,0,0,1,1.0
1,2,2,2,1.0
2,1,1,1,0.875
3,18,23,8,0.625
0,0,0,1,0.75
0,7,7,5,0.875
1,5,5,3,0.875
0,0,0,1,1.0
2,22,41,8,0.875
0,4,4,3,1.0
2,5,5,3,0.875
0,0,0,1,1.0
2,13,15,5,0.875
2,12,16,8,0.75
1,7,7,7,0.75
1,22,24,8,0.75
0,8,10,5,0.875
1,1,1,2,0.875
3,17,23,8,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,6,6,4,0.875
0,0,0,1,1.0
2,3,3,2,0.875
0,0,0,1,1.0
2,1,1,1,0.875
2,9,10,3,0.75
0,0,0,1,0.875
0,3,4,4,1.0
4,36,49,8,0.625
0,4,5,7,0.75
0,0,0,1,0.875
3,11,11,6,0.625
1,4,4,5,0.625
0,0,0,1,0.75
0,8,10,8,0.875
1,14,18,7,0.875
5,25,31,8,0.375
0,0,0,1,0.5
0,1,1,3,0.625
0,0,0,1,0.75
1,4,6,7,0.75
1,2,2,3,0.75
0,7,7,7,0.875
0,5,6,4,1.0
3,17,17,6,0.75
0,8,8,6,0.875
2,13,19,8,0.75
1,5,6,4,0.75
2,2,2,2,0.625
0,8,10,7,0.75
2,6,7,4,0.625
1,1,1,2,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,2,2,2,0.875
1,10,12,6,0.875
0,4,4,3,1.0
5,10,14,8,0.5
2,8,10,6,0.375
0,0,0,1,0.5
1,5,5,3,0.5
0,2,2,3,0.625
0,0,0,1,0.75
1,5,5,3,0.75
1,2,2,2,0.75
2,7,9,4,0.625
0,22,22,6,0.75
1,2,2,3,0.75
3,12,16,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,2,2,4,0.875
0,3,4,4,1.0
